,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,139,1329307317,MERV - XMEV - GGAL - 24hs,7540.0,2024-12-24 14:00:17,66,2024-12-24 14:00:17.226,7650.0,60,7600.0,6,7430.0,49,7410.0,25,7400.0,2,7200.0,2,7300.0,1,7410.0,8,7540.0,1000,7550.0,215,2024-12-24 14:00:17.140,,0,0,True,nan
1,157,1329307365,MERV - XMEV - GGAL - 24hs,7540.0,2024-12-24 14:00:17,66,2024-12-24 14:00:18.225,7430.0,49,7410.0,25,7400.0,2,7390.0,80,7310.0,1000,7540.0,945,7550.0,215,7590.0,6590,7600.0,417,7630.0,150,2024-12-24 14:00:18.139,,497640,66,False,nan
2,451,1329308018,MERV - XMEV - GGAL - 24hs,7540.0,2024-12-24 14:00:17,66,2024-12-24 14:00:33.632,7430.0,49,7410.0,25,7400.0,2,7390.0,80,7310.0,1000,7530.0,5104,7540.0,945,7550.0,215,7590.0,6590,7600.0,417,2024-12-24 14:00:33.546,,497640,66,False,nan
3,460,1329308039,MERV - XMEV - GGAL - 24hs,7430.0,2024-12-24 14:00:34,9,2024-12-24 14:00:34.758,7430.0,49,7410.0,25,7400.0,2,7390.0,80,7310.0,1000,7530.0,5104,7540.0,945,7550.0,215,7590.0,6590,7600.0,417,2024-12-24 14:00:34.672,,497640,66,True,bid
4,464,1329308046,MERV - XMEV - GGAL - 24hs,7410.0,2024-12-24 14:00:34,4,2024-12-24 14:00:35.262,7430.0,49,7410.0,25,7400.0,2,7390.0,80,7310.0,1000,7530.0,5104,7540.0,945,7550.0,215,7590.0,6590,7600.0,417,2024-12-24 14:00:35.172,,497640,66,False,nan
5,468,1329308058,MERV - XMEV - GGAL - 24hs,7410.0,2024-12-24 14:00:34,4,2024-12-24 14:00:35.758,7400.0,2,7390.0,80,7310.0,1000,7290.0,150,7250.0,34,7410.0,297,7530.0,5104,7540.0,945,7550.0,215,7590.0,6590,2024-12-24 14:00:35.672,,1046960,140,False,nan
6,518,1329308132,MERV - XMEV - GGAL - 24hs,7410.0,2024-12-24 14:00:34,4,2024-12-24 14:00:38.417,7400.0,2,7390.0,80,7380.0,2,7310.0,1000,7290.0,150,7410.0,297,7530.0,5104,7540.0,945,7550.0,215,7590.0,6590,2024-12-24 14:00:38.329,,1046960,140,False,nan
7,572,1329308236,MERV - XMEV - GGAL - 24hs,7410.0,2024-12-24 14:00:34,4,2024-12-24 14:00:42.958,7400.0,2,7390.0,80,7380.0,2,7310.0,1000,7290.0,150,7410.0,297,7520.0,80,7530.0,5104,7540.0,945,7550.0,215,2024-12-24 14:00:42.872,,1046960,140,False,nan
8,823,1329308725,MERV - XMEV - GGAL - 24hs,7410.0,2024-12-24 14:01:03,14,2024-12-24 14:01:03.718,7400.0,2,7390.0,80,7380.0,2,7310.0,1000,7290.0,150,7410.0,297,7520.0,80,7530.0,5104,7540.0,945,7550.0,215,2024-12-24 14:01:03.632,,1046960,140,True,offer
9,838,1329308751,MERV - XMEV - GGAL - 24hs,7410.0,2024-12-24 14:01:03,14,2024-12-24 14:01:04.384,7400.0,2,7390.0,80,7380.0,2,7310.0,1002,7290.0,150,7410.0,283,7520.0,80,7530.0,5104,7540.0,947,7550.0,215,2024-12-24 14:01:04.299,,1046960,140,False,nan
