,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,35,1771684406,MERV - XMEV - GGAL - 24hs,6090.0,2025-07-23 14:00:02,292,2025-07-23 14:00:02.287,6200.0,2,6180.0,20,6100.0,15,6090.0,1000,6080.0,1000,6020.0,34,6030.0,248,6050.0,6,6060.0,2,6090.0,2,2025-07-23 14:00:02.204,,0,0,True,nan
1,46,1771684510,MERV - XMEV - GGAL - 24hs,6100.0,2025-07-23 14:00:02,3,2025-07-23 14:00:02.796,6200.0,2,6180.0,20,6100.0,15,6090.0,1000,6080.0,1000,6020.0,34,6030.0,248,6050.0,6,6060.0,2,6090.0,2,2025-07-23 14:00:02.704,,1778280,292,False,nan
2,68,1771684654,MERV - XMEV - GGAL - 24hs,6100.0,2025-07-23 14:00:02,3,2025-07-23 14:00:03.386,6100.0,14982,6090.0,745,6080.0,1000,6050.0,10,6040.0,4,6120.0,4,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,2025-07-23 14:00:03.204,,1888080,310,False,nan
3,77,1771684746,MERV - XMEV - GGAL - 24hs,6120.0,2025-07-23 14:00:03,3,2025-07-23 14:00:03.776,6100.0,14982,6090.0,745,6080.0,1000,6050.0,10,6040.0,4,6120.0,4,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,2025-07-23 14:00:03.704,,1888080,310,True,offer
4,98,1771684809,MERV - XMEV - GGAL - 24hs,6120.0,2025-07-23 14:00:03,3,2025-07-23 14:00:04.283,6100.0,14978,6090.0,745,6080.0,1000,6050.0,10,6040.0,4,6140.0,100,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,2025-07-23 14:00:04.204,,1912560,314,False,nan
5,153,1771685018,MERV - XMEV - GGAL - 24hs,6120.0,2025-07-23 14:00:03,3,2025-07-23 14:00:05.839,6110.0,14978,6100.0,250,6090.0,745,6080.0,1000,6050.0,10,6140.0,100,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,2025-07-23 14:00:05.736,,1912560,314,False,nan
6,352,1771685783,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:10,100,2025-07-23 14:00:10.538,6110.0,14978,6100.0,250,6090.0,745,6080.0,1000,6050.0,10,6140.0,100,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,2025-07-23 14:00:10.454,,1912560,314,True,offer
7,382,1771685865,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:10,100,2025-07-23 14:00:11.144,6110.0,14978,6100.0,250,6090.0,745,6080.0,1000,6050.0,10,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,6210.0,1073,2025-07-23 14:00:11.070,,1912560,314,False,nan
8,419,1771685928,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:10,100,2025-07-23 14:00:11.643,6110.0,14978,6100.0,250,6090.0,745,6080.0,1000,6050.0,10,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,6210.0,1073,2025-07-23 14:00:11.570,,2526560,414,False,nan
9,443,1771685996,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:10,100,2025-07-23 14:00:12.225,6140.0,10000,6110.0,14978,6100.0,250,6090.0,745,6080.0,1000,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,6210.0,1073,2025-07-23 14:00:12.151,,2526560,414,False,nan
10,475,1771686072,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:12,200,2025-07-23 14:00:12.723,6140.0,10000,6110.0,14978,6100.0,250,6090.0,745,6080.0,1000,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,6210.0,1073,2025-07-23 14:00:12.651,,2526560,414,True,bid
11,496,1771686115,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:12,200,2025-07-23 14:00:13.224,6140.0,9800,6120.0,7500,6110.0,14978,6100.0,250,6090.0,745,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,6210.0,1073,2025-07-23 14:00:13.151,,2526560,414,False,nan
12,525,1771686165,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:13,500,2025-07-23 14:00:13.723,6140.0,9800,6120.0,7500,6110.0,14978,6100.0,250,6090.0,745,6150.0,23,6160.0,115,6180.0,6,6200.0,10706,6210.0,1073,2025-07-23 14:00:13.651,,3865260,632,True,bid
13,545,1771686207,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:13,500,2025-07-23 14:00:14.232,6140.0,9300,6120.0,7500,6110.0,14978,6100.0,250,6090.0,745,6150.0,5,6160.0,115,6180.0,6,6200.0,10706,6210.0,1073,2025-07-23 14:00:14.156,,3865260,632,False,nan
14,570,1771686258,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:13,500,2025-07-23 14:00:14.732,6140.0,9300,6120.0,7500,6110.0,14978,6100.0,250,6090.0,745,6150.0,5,6160.0,115,6180.0,6,6200.0,10706,6210.0,1073,2025-07-23 14:00:14.656,,6935260,1132,False,nan
15,589,1771686295,MERV - XMEV - GGAL - 24hs,6160.0,2025-07-23 14:00:15,100,2025-07-23 14:00:15.230,6140.0,8800,6120.0,7500,6110.0,14978,6100.0,250,6090.0,745,6160.0,115,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:15.156,,10651010,1737,True,offer
16,624,1771686358,MERV - XMEV - GGAL - 24hs,6160.0,2025-07-23 14:00:15,100,2025-07-23 14:00:15.731,6140.0,8800,6120.0,7500,6110.0,14978,6100.0,250,6090.0,745,6160.0,115,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:15.657,,11359410,1852,False,nan
17,676,1771686561,MERV - XMEV - GGAL - 24hs,6150.0,2025-07-23 14:00:15,100,2025-07-23 14:00:16.404,6140.0,8800,6120.0,7500,6110.0,14978,6100.0,250,6090.0,745,6170.0,100,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:16.157,,14429410,2352,False,nan
18,728,1771686717,MERV - XMEV - GGAL - 24hs,6150.0,2025-07-23 14:00:15,100,2025-07-23 14:00:16.863,6140.0,8300,6120.0,7500,6110.0,14978,6090.0,745,6080.0,1000,6170.0,100,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:16.656,,15044410,2452,False,nan
19,761,1771686791,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:16,100,2025-07-23 14:00:17.243,6140.0,8300,6120.0,7500,6110.0,14978,6090.0,745,6080.0,1000,6170.0,100,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:17.159,,15044410,2452,True,bid
20,816,1771686891,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:16,100,2025-07-23 14:00:17.730,6140.0,8200,6120.0,7500,6110.0,14978,6090.0,745,6080.0,1000,6170.0,100,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:17.658,,15658410,2552,False,nan
21,940,1771687149,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:19,99,2025-07-23 14:00:19.986,6140.0,8200,6120.0,7500,6110.0,14978,6090.0,745,6080.0,1000,6170.0,100,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:19.913,,15658410,2552,True,bid
22,967,1771687200,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:19,99,2025-07-23 14:00:20.484,6140.0,8101,6120.0,14500,6110.0,14978,6090.0,745,6080.0,1000,6170.0,100,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:20.412,,15658410,2552,False,nan
23,979,1771687234,MERV - XMEV - GGAL - 24hs,6140.0,2025-07-23 14:00:19,99,2025-07-23 14:00:20.985,6140.0,8101,6120.0,14500,6110.0,14978,6090.0,745,6080.0,1000,6170.0,100,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:20.913,,16266270,2651,False,nan
24,1040,1771687362,MERV - XMEV - GGAL - 24hs,6170.0,2025-07-23 14:00:21,100,2025-07-23 14:00:21.950,6140.0,8101,6120.0,14500,6110.0,14978,6090.0,745,6080.0,1000,6170.0,100,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:21.878,,16266270,2651,True,offer
25,1089,1771687439,MERV - XMEV - GGAL - 24hs,6180.0,2025-07-23 14:00:22,6,2025-07-23 14:00:22.450,6140.0,8101,6120.0,14500,6110.0,14978,6090.0,745,6080.0,1000,6170.0,100,6180.0,6,6200.0,11685,6210.0,1073,6220.0,15,2025-07-23 14:00:22.378,,16883270,2751,True,offer
26,1116,1771687490,MERV - XMEV - GGAL - 24hs,6180.0,2025-07-23 14:00:22,6,2025-07-23 14:00:22.950,6140.0,15101,6130.0,14978,6120.0,7500,6090.0,745,6080.0,1000,6190.0,100,6200.0,11685,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:22.878,,16920350,2757,False,nan
27,1319,1771687832,MERV - XMEV - GGAL - 24hs,6180.0,2025-07-23 14:00:22,6,2025-07-23 14:00:25.629,6140.0,15101,6130.0,14978,6090.0,745,6080.0,3000,6070.0,8000,6190.0,100,6200.0,12185,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:25.549,,16920350,2757,False,nan
28,1413,1771687988,MERV - XMEV - GGAL - 24hs,6180.0,2025-07-23 14:00:22,6,2025-07-23 14:00:27.044,6150.0,5000,6140.0,15101,6130.0,14978,6090.0,745,6080.0,3000,6190.0,100,6200.0,12185,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:26.969,,16920350,2757,False,nan
29,1465,1771688078,MERV - XMEV - GGAL - 24hs,6150.0,2025-07-23 14:00:27,100,2025-07-23 14:00:27.560,6150.0,5000,6140.0,15101,6130.0,14978,6090.0,745,6080.0,3000,6190.0,100,6200.0,12185,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:27.486,,16920350,2757,True,bid
30,1514,1771688192,MERV - XMEV - GGAL - 24hs,6150.0,2025-07-23 14:00:27,100,2025-07-23 14:00:28.107,6150.0,4900,6140.0,15101,6130.0,14978,6090.0,745,6080.0,3000,6190.0,100,6200.0,14185,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:28.000,,16920350,2757,False,nan
31,1582,1771688309,MERV - XMEV - GGAL - 24hs,6150.0,2025-07-23 14:00:27,100,2025-07-23 14:00:28.574,6150.0,4900,6140.0,15101,6130.0,14978,6090.0,745,6080.0,3000,6190.0,100,6200.0,14185,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:28.501,,17535350,2857,False,nan
32,1700,1771688537,MERV - XMEV - GGAL - 24hs,6150.0,2025-07-23 14:00:27,100,2025-07-23 14:00:29.554,6150.0,4900,6140.0,30079,6090.0,745,6080.0,3000,6070.0,8000,6190.0,100,6200.0,14185,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:29.467,,17535350,2857,False,nan
33,1909,1771688980,MERV - XMEV - GGAL - 24hs,6170.0,2025-07-23 14:00:31,100,2025-07-23 14:00:31.676,6150.0,4900,6140.0,30079,6090.0,745,6080.0,3000,6070.0,8000,6190.0,100,6200.0,14185,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:31.600,,17535350,2857,True,nan
34,1956,1771689073,MERV - XMEV - GGAL - 24hs,6170.0,2025-07-23 14:00:31,55,2025-07-23 14:00:32.174,6150.0,4900,6140.0,30079,6090.0,745,6080.0,3000,6070.0,8000,6190.0,100,6200.0,14185,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:32.100,,18281920,2978,False,nan
35,1998,1771689146,MERV - XMEV - GGAL - 24hs,6170.0,2025-07-23 14:00:31,55,2025-07-23 14:00:32.675,6150.0,4900,6140.0,30079,6090.0,745,6080.0,3000,6070.0,8000,6190.0,100,6200.0,14185,6210.0,1073,6220.0,15,6230.0,15030,2025-07-23 14:00:32.600,,18621270,3033,False,nan
