,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,420,1178370376,MERV - XMEV - GGAL - 24hs,5340.0,2024-09-27 14:00:15,201,2024-09-27 14:00:16.525,5500.0,201,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,5,5200.0,83,5300.0,110,5340.0,2259,5360.0,230,2024-09-27 14:00:16.409,,0,0,True,nan
1,467,1178370485,MERV - XMEV - GGAL - 24hs,5340.0,2024-09-27 14:00:15,201,2024-09-27 14:00:17.006,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,2,5340.0,2256,5360.0,230,5450.0,33,5460.0,360,5480.0,1,2024-09-27 14:00:16.910,,1073340,201,False,nan
2,563,1178370718,MERV - XMEV - GGAL - 24hs,5340.0,2024-09-27 14:00:15,201,2024-09-27 14:00:18.671,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,2,5340.0,2256,5360.0,230,5380.0,1200,5450.0,33,5460.0,360,2024-09-27 14:00:18.588,,1073340,201,False,nan
3,778,1178371153,MERV - XMEV - GGAL - 24hs,5340.0,2024-09-27 14:00:15,201,2024-09-27 14:00:23.150,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,2,5330.0,2000,5340.0,2256,5360.0,230,5380.0,1200,5450.0,33,2024-09-27 14:00:23.073,,1073340,201,False,nan
4,828,1178371235,MERV - XMEV - GGAL - 24hs,5340.0,2024-09-27 14:00:15,201,2024-09-27 14:00:24.060,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,2,5340.0,2256,5360.0,230,5380.0,1200,5450.0,33,5460.0,360,2024-09-27 14:00:23.982,,1073340,201,False,nan
5,1055,1178371673,MERV - XMEV - GGAL - 24hs,5340.0,2024-09-27 14:00:28,1,2024-09-27 14:00:28.180,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,2,5340.0,2256,5360.0,230,5380.0,1200,5450.0,33,5460.0,360,2024-09-27 14:00:28.097,,1073340,201,True,offer
6,1080,1178371710,MERV - XMEV - GGAL - 24hs,5340.0,2024-09-27 14:00:28,1,2024-09-27 14:00:28.833,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,2,5340.0,2255,5360.0,230,5380.0,1200,5450.0,33,5460.0,360,2024-09-27 14:00:28.756,,1073340,201,False,nan
7,1104,1178371758,MERV - XMEV - GGAL - 24hs,5340.0,2024-09-27 14:00:28,1,2024-09-27 14:00:29.333,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,2,5340.0,2255,5360.0,230,5380.0,1200,5450.0,33,5460.0,360,2024-09-27 14:00:29.256,,1078680,202,False,nan
8,1233,1178372024,MERV - XMEV - GGAL - 24hs,5330.0,2024-09-27 14:00:32,109,2024-09-27 14:00:32.296,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,2,5340.0,2255,5360.0,230,5380.0,1200,5450.0,33,5460.0,360,2024-09-27 14:00:32.212,,1078680,202,True,offer
9,1251,1178372055,MERV - XMEV - GGAL - 24hs,5330.0,2024-09-27 14:00:32,109,2024-09-27 14:00:32.798,5300.0,273,5250.0,25,5210.0,517,5200.0,260,5190.0,2,5330.0,36,5340.0,2255,5360.0,230,5380.0,1200,5450.0,33,2024-09-27 14:00:32.711,,1078680,202,False,nan
