,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,646,1110401394,MERV - XMEV - GGAL - 24hs,4165.0,2024-08-13 14:00:21,607,2024-08-13 14:00:21.298,4220.0,31,4200.0,1,4190.0,15,4180.0,214,4175.0,150,4000.0,20,4100.0,298,4110.0,9,4150.0,30,4165.0,250,2024-08-13 14:00:21.172,,0,0,True,nan
1,725,1110401530,MERV - XMEV - GGAL - 24hs,4165.0,2024-08-13 14:00:21,607,2024-08-13 14:00:22.258,4165.0,28,4160.0,1,4150.0,6,4145.0,72,4100.0,172,4170.0,1035,4175.0,209,4180.0,150,4185.0,20,4190.0,14,2024-08-13 14:00:22.172,,2528155,607,False,nan
2,810,1110401688,MERV - XMEV - GGAL - 24hs,4170.0,2024-08-13 14:00:23,71,2024-08-13 14:00:24.041,4165.0,28,4160.0,1,4150.0,6,4145.0,72,4100.0,172,4170.0,1035,4175.0,209,4180.0,150,4185.0,20,4190.0,14,2024-08-13 14:00:23.964,,2528155,607,True,offer
3,844,1110401751,MERV - XMEV - GGAL - 24hs,4170.0,2024-08-13 14:00:23,71,2024-08-13 14:00:24.536,4165.0,28,4160.0,1,4150.0,6,4145.0,72,4100.0,172,4170.0,964,4175.0,209,4180.0,150,4185.0,20,4190.0,14,2024-08-13 14:00:24.464,,2528155,607,False,nan
4,872,1110401806,MERV - XMEV - GGAL - 24hs,4170.0,2024-08-13 14:00:23,71,2024-08-13 14:00:25.036,4165.0,28,4160.0,1,4150.0,6,4145.0,72,4100.0,172,4170.0,964,4175.0,209,4180.0,150,4185.0,20,4190.0,14,2024-08-13 14:00:24.964,,2824225,678,False,nan
5,1110,1110402169,MERV - XMEV - GGAL - 24hs,4170.0,2024-08-13 14:00:23,71,2024-08-13 14:00:29.755,4165.0,28,4160.0,1,4150.0,6,4145.0,72,4100.0,260,4170.0,964,4175.0,209,4180.0,150,4185.0,20,4190.0,14,2024-08-13 14:00:29.684,,2824225,678,False,nan
6,1155,1110402240,MERV - XMEV - GGAL - 24hs,4165.0,2024-08-13 14:00:30,27,2024-08-13 14:00:30.826,4165.0,28,4160.0,1,4150.0,6,4145.0,72,4100.0,260,4170.0,964,4175.0,209,4180.0,150,4185.0,20,4190.0,14,2024-08-13 14:00:30.749,,2824225,678,True,bid
7,1181,1110402277,MERV - XMEV - GGAL - 24hs,4165.0,2024-08-13 14:00:30,1,2024-08-13 14:00:31.327,4165.0,28,4160.0,1,4150.0,6,4145.0,72,4100.0,260,4170.0,964,4175.0,209,4180.0,150,4185.0,20,4190.0,14,2024-08-13 14:00:31.249,,2824225,678,False,nan
8,1204,1110402311,MERV - XMEV - GGAL - 24hs,4165.0,2024-08-13 14:00:30,1,2024-08-13 14:00:31.821,4160.0,1,4150.0,6,4145.0,72,4100.0,260,4090.0,2,4165.0,972,4170.0,964,4175.0,209,4180.0,150,4185.0,20,2024-08-13 14:00:31.749,,2940845,706,False,nan
9,1703,1110403141,MERV - XMEV - GGAL - 24hs,4160.0,2024-08-13 14:00:43,1,2024-08-13 14:00:43.325,4160.0,1,4150.0,6,4145.0,72,4100.0,260,4090.0,2,4165.0,972,4170.0,964,4175.0,209,4180.0,150,4185.0,20,2024-08-13 14:00:43.249,,2940845,706,True,bid
