,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,351,1079336088,MERV - XMEV - GGAL - 24hs,4000.0,2024-07-24 14:00:13,424,2024-07-24 14:00:15.252,4010.0,40,4000.0,384,3995.0,12,3960.0,25,3955.0,6,3900.0,24,3950.0,357,3965.0,6,3995.0,10,4000.0,1389,2024-07-24 14:00:14.861,,0,0,True,nan
1,384,1079336185,MERV - XMEV - GGAL - 24hs,3995.0,2024-07-24 14:00:13,12,2024-07-24 14:00:15.766,3960.0,25,3955.0,6,3950.0,12,3945.0,311,3940.0,83,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,4060.0,280,2024-07-24 14:00:15.361,,1743940,436,False,nan
2,962,1079337322,MERV - XMEV - GGAL - 24hs,3960.0,2024-07-24 14:00:26,25,2024-07-24 14:00:27.215,3960.0,25,3955.0,6,3950.0,12,3945.0,311,3940.0,83,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,4060.0,280,2024-07-24 14:00:27.107,,1743940,436,True,bid
3,986,1079337355,MERV - XMEV - GGAL - 24hs,3945.0,2024-07-24 14:00:27,12,2024-07-24 14:00:27.716,3960.0,25,3955.0,6,3950.0,12,3945.0,311,3940.0,83,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,4060.0,280,2024-07-24 14:00:27.607,,1914070,479,True,bid
4,1032,1079337452,MERV - XMEV - GGAL - 24hs,3945.0,2024-07-24 14:00:27,12,2024-07-24 14:00:28.259,3945.0,298,3940.0,83,3935.0,14,3900.0,2086,3865.0,1,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,4060.0,280,2024-07-24 14:00:28.106,,1965355,492,False,nan
5,1064,1079337506,MERV - XMEV - GGAL - 24hs,3945.0,2024-07-24 14:00:27,12,2024-07-24 14:00:28.731,3945.0,298,3940.0,83,3935.0,14,3905.0,1000,3900.0,2086,3995.0,10000,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,2024-07-24 14:00:28.606,,1965355,492,False,nan
6,1084,1079337538,MERV - XMEV - GGAL - 24hs,3975.0,2024-07-24 14:00:28,1,2024-07-24 14:00:29.186,3945.0,298,3940.0,83,3935.0,14,3905.0,1000,3900.0,2086,3995.0,10000,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,2024-07-24 14:00:29.107,,1965355,492,True,offer
7,1123,1079337610,MERV - XMEV - GGAL - 24hs,3975.0,2024-07-24 14:00:28,1,2024-07-24 14:00:29.915,3945.0,298,3940.0,83,3935.0,14,3905.0,1000,3900.0,2086,3995.0,10000,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,2024-07-24 14:00:29.763,,1969330,493,False,nan
8,1387,1079338127,MERV - XMEV - GGAL - 24hs,3975.0,2024-07-24 14:00:28,1,2024-07-24 14:00:35.522,3945.0,298,3940.0,83,3935.0,14,3905.0,1000,3900.0,2086,3990.0,1,3995.0,10000,4000.0,1362,4010.0,1010,4040.0,14,2024-07-24 14:00:34.742,,1969330,493,False,nan
9,1687,1079338741,MERV - XMEV - GGAL - 24hs,3990.0,2024-07-24 14:00:40,1,2024-07-24 14:00:40.183,3945.0,298,3940.0,83,3935.0,14,3905.0,1000,3900.0,2086,3990.0,1,3995.0,10000,4000.0,1362,4010.0,1010,4040.0,14,2024-07-24 14:00:40.104,,1969330,493,True,offer
10,1711,1079338788,MERV - XMEV - GGAL - 24hs,3990.0,2024-07-24 14:00:40,1,2024-07-24 14:00:40.849,3945.0,298,3940.0,83,3935.0,14,3905.0,1000,3900.0,2086,3995.0,10000,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,2024-07-24 14:00:40.769,,1969330,493,False,nan
11,1747,1079338838,MERV - XMEV - GGAL - 24hs,3990.0,2024-07-24 14:00:40,1,2024-07-24 14:00:41.348,3945.0,298,3940.0,83,3935.0,14,3905.0,1000,3900.0,2086,3995.0,10000,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,2024-07-24 14:00:41.269,,1973320,494,False,nan
12,2044,1079339442,MERV - XMEV - GGAL - 24hs,3990.0,2024-07-24 14:00:40,1,2024-07-24 14:00:45.625,3945.0,298,3940.0,83,3935.0,14,3905.0,1000,3900.0,2086,3995.0,10002,4000.0,1362,4010.0,1010,4040.0,14,4050.0,285,2024-07-24 14:00:45.540,,1973320,494,False,nan
