,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,517,1748996928,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:11,805,2025-07-15 14:00:11.528,6200.0,6,6170.0,8,6120.0,3,6100.0,32,6090.0,132,5870.0,16,6000.0,36,6060.0,1500,6070.0,2046,6080.0,503,2025-07-15 14:00:11.454,,0,0,True,nan
1,541,1748996971,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:11,3,2025-07-15 14:00:12.028,6200.0,6,6170.0,8,6120.0,3,6100.0,32,6090.0,132,5870.0,16,6000.0,36,6060.0,1500,6070.0,2046,6080.0,503,2025-07-15 14:00:11.954,,4878300,805,False,nan
2,574,1748997060,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:11,3,2025-07-15 14:00:12.614,6050.0,590,6040.0,9,6030.0,1865,6010.0,255,6000.0,453,6060.0,744,6070.0,2046,6080.0,503,6100.0,16432,6140.0,3,2025-07-15 14:00:12.453,,4896480,808,False,nan
3,760,1748997689,MERV - XMEV - GGAL - 24hs,6050.0,2025-07-15 14:00:16,1,2025-07-15 14:00:16.513,6050.0,590,6040.0,9,6030.0,1865,6010.0,255,6000.0,453,6060.0,744,6070.0,2046,6080.0,503,6100.0,16432,6140.0,3,2025-07-15 14:00:16.438,,4896480,808,True,bid
4,779,1748997722,MERV - XMEV - GGAL - 24hs,6050.0,2025-07-15 14:00:16,13,2025-07-15 14:00:17.122,6040.0,9,6030.0,1865,6010.0,255,6000.0,453,5980.0,2,6050.0,583,6060.0,744,6070.0,2046,6080.0,503,6100.0,17432,2025-07-15 14:00:16.938,,8508330,1405,False,nan
5,822,1748997819,MERV - XMEV - GGAL - 24hs,6050.0,2025-07-15 14:00:16,13,2025-07-15 14:00:17.513,6040.0,9,6030.0,1865,6010.0,255,6000.0,453,5980.0,2,6050.0,583,6060.0,744,6070.0,2046,6080.0,503,6100.0,17432,2025-07-15 14:00:17.438,,8586980,1418,False,nan
6,849,1748997866,MERV - XMEV - GGAL - 24hs,6040.0,2025-07-15 14:00:17,2,2025-07-15 14:00:18.012,6040.0,9,6030.0,1865,6010.0,255,6000.0,453,5980.0,2,6050.0,570,6060.0,744,6070.0,2046,6080.0,503,6100.0,18432,2025-07-15 14:00:17.938,,8586980,1418,True,bid
7,900,1748998042,MERV - XMEV - GGAL - 24hs,6040.0,2025-07-15 14:00:17,2,2025-07-15 14:00:18.706,6040.0,7,6030.0,1865,6010.0,255,6000.0,453,5980.0,2,6050.0,570,6060.0,744,6070.0,2046,6080.0,503,6100.0,18432,2025-07-15 14:00:18.534,,8586980,1418,False,nan
8,919,1748998092,MERV - XMEV - GGAL - 24hs,6040.0,2025-07-15 14:00:17,2,2025-07-15 14:00:19.112,6040.0,7,6030.0,1865,6010.0,255,6000.0,453,5980.0,2,6050.0,570,6060.0,744,6070.0,2046,6080.0,503,6100.0,18432,2025-07-15 14:00:19.034,,8599060,1420,False,nan
9,1073,1748998508,MERV - XMEV - GGAL - 24hs,6040.0,2025-07-15 14:00:17,2,2025-07-15 14:00:21.556,6040.0,7,6030.0,1865,6010.0,257,6000.0,453,5980.0,2,6050.0,570,6060.0,744,6070.0,2046,6080.0,503,6100.0,18432,2025-07-15 14:00:21.420,,8599060,1420,False,nan
10,1242,1748998846,MERV - XMEV - GGAL - 24hs,6050.0,2025-07-15 14:00:22,500,2025-07-15 14:00:22.743,6040.0,7,6030.0,1865,6010.0,257,6000.0,453,5980.0,2,6050.0,570,6060.0,744,6070.0,2046,6080.0,503,6100.0,18432,2025-07-15 14:00:22.575,,8599060,1420,True,offer
11,1310,1748998991,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:22,8,2025-07-15 14:00:23.158,6040.0,7,6030.0,1865,6010.0,257,6000.0,453,5980.0,2,6050.0,570,6060.0,744,6070.0,2046,6080.0,503,6100.0,18432,2025-07-15 14:00:23.065,,16501660,2725,False,nan
12,1382,1748999181,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:22,8,2025-07-15 14:00:23.702,6050.0,330,6040.0,7,6030.0,1865,6010.0,257,6000.0,453,6060.0,1,6070.0,2046,6080.0,503,6100.0,18432,6140.0,3,2025-07-15 14:00:23.565,,16550140,2733,False,nan
13,1561,1748999604,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:22,8,2025-07-15 14:00:25.528,6050.0,330,6040.0,7,6030.0,1865,6010.0,257,6000.0,453,6060.0,1,6070.0,2046,6080.0,503,6100.0,25432,6140.0,3,2025-07-15 14:00:25.362,,16550140,2733,False,nan
14,1738,1749000110,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:22,8,2025-07-15 14:00:27.567,6050.0,330,6040.0,7,6030.0,1865,6010.0,257,6000.0,453,6060.0,1,6070.0,2046,6080.0,503,6100.0,24432,6140.0,3,2025-07-15 14:00:27.353,,16550140,2733,False,nan
15,1817,1749000290,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:22,8,2025-07-15 14:00:28.368,6050.0,330,6040.0,7,6030.0,1865,6010.0,257,6000.0,453,6060.0,1,6070.0,46,6080.0,2503,6100.0,24432,6140.0,3,2025-07-15 14:00:28.233,,16550140,2733,False,nan
16,2111,1749000917,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:22,8,2025-07-15 14:00:31.395,6050.0,330,6040.0,507,6030.0,1865,6010.0,257,6000.0,453,6060.0,1,6070.0,46,6080.0,503,6100.0,24432,6140.0,3,2025-07-15 14:00:31.314,,16550140,2733,False,nan
17,2433,1749001732,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:22,8,2025-07-15 14:00:34.086,6050.0,330,6040.0,507,6030.0,1865,6010.0,257,6000.0,453,6060.0,1,6070.0,46,6080.0,15503,6100.0,9432,6140.0,3,2025-07-15 14:00:33.736,,16550140,2733,False,nan
18,2632,1749002178,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:22,8,2025-07-15 14:00:35.430,6050.0,330,6040.0,507,6030.0,1865,6010.0,257,6000.0,453,6060.0,1,6070.0,15046,6080.0,503,6100.0,9432,6140.0,3,2025-07-15 14:00:35.098,,16550140,2733,False,nan
19,2942,1749003060,MERV - XMEV - GGAL - 24hs,6060.0,2025-07-15 14:00:22,8,2025-07-15 14:00:38.618,6050.0,330,6040.0,507,6030.0,1865,6010.0,257,6000.0,453,6060.0,1,6070.0,15046,6080.0,503,6090.0,2000,6100.0,7432,2025-07-15 14:00:37.950,,16550140,2733,False,nan
