,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,178,1070171223,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:11,305,2024-07-17 14:00:11.451,3750.0,5,3730.0,40,3720.0,13,3705.0,30,3700.0,215,3650.0,1,3690.0,9076,3700.0,16,3725.0,10740,3730.0,12,2024-07-17 14:00:11.370,,0,0,True,nan
1,204,1070171285,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:11,305,2024-07-17 14:00:12.475,3685.0,8,3665.0,100,3650.0,333,3600.0,15,3570.0,84,3690.0,8772,3700.0,16,3725.0,10740,3730.0,12,3740.0,150,2024-07-17 14:00:12.370,,1125450,305,False,nan
2,327,1070171611,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:11,305,2024-07-17 14:00:17.342,3685.0,8,3665.0,100,3650.0,333,3600.0,15,3570.0,84,3690.0,8772,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,2024-07-17 14:00:17.218,,1125450,305,False,nan
3,714,1070172337,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:11,305,2024-07-17 14:00:27.329,3685.0,8,3665.0,100,3650.0,333,3600.0,15,3570.0,84,3690.0,9772,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,2024-07-17 14:00:27.211,,1125450,305,False,nan
4,763,1070172415,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:27,8772,2024-07-17 14:00:28.128,3685.0,8,3665.0,100,3650.0,333,3600.0,15,3570.0,84,3690.0,9772,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,2024-07-17 14:00:28.000,,1125450,305,True,offer
5,803,1070172476,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:27,8772,2024-07-17 14:00:28.753,3685.0,8,3665.0,100,3650.0,333,3600.0,15,3570.0,84,3690.0,1000,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,2024-07-17 14:00:28.664,,1125450,305,False,nan
6,821,1070172509,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:27,8772,2024-07-17 14:00:29.246,3685.0,8,3665.0,100,3650.0,333,3600.0,15,3570.0,84,3690.0,1000,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,2024-07-17 14:00:29.164,,33494130,9077,False,nan
7,915,1070172680,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:27,8772,2024-07-17 14:00:31.214,3685.0,8,3665.0,100,3650.0,333,3610.0,5000,3600.0,15,3690.0,1000,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,2024-07-17 14:00:31.131,,33494130,9077,False,nan
8,992,1070172794,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:32,1000,2024-07-17 14:00:32.874,3685.0,8,3665.0,100,3650.0,333,3610.0,5000,3600.0,15,3690.0,1000,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,2024-07-17 14:00:32.792,,33494130,9077,True,offer
9,1020,1070172844,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:32,1000,2024-07-17 14:00:33.617,3685.0,8,3665.0,100,3650.0,333,3610.0,5000,3600.0,15,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,3750.0,12,2024-07-17 14:00:33.460,,33494130,9077,False,nan
10,1036,1070172870,MERV - XMEV - GGAL - 24hs,3690.0,2024-07-17 14:00:32,1000,2024-07-17 14:00:34.043,3685.0,8,3665.0,100,3650.0,333,3610.0,5000,3600.0,15,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,3750.0,12,2024-07-17 14:00:33.960,,37184130,10077,False,nan
11,1123,1070173015,MERV - XMEV - GGAL - 24hs,3685.0,2024-07-17 14:00:36,3,2024-07-17 14:00:36.252,3685.0,8,3665.0,100,3650.0,333,3610.0,5000,3600.0,15,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,3750.0,12,2024-07-17 14:00:36.167,,37184130,10077,True,bid
12,1144,1070173051,MERV - XMEV - GGAL - 24hs,3685.0,2024-07-17 14:00:36,5,2024-07-17 14:00:36.753,3685.0,8,3665.0,100,3650.0,333,3610.0,5000,3600.0,15,3700.0,16,3715.0,10770,3730.0,12,3740.0,150,3750.0,12,2024-07-17 14:00:36.667,,37184130,10077,False,nan
13,1163,1070173091,MERV - XMEV - GGAL - 24hs,3685.0,2024-07-17 14:00:36,5,2024-07-17 14:00:37.252,3665.0,100,3650.0,333,3610.0,5000,3600.0,15,3570.0,84,3680.0,950,3685.0,8,3700.0,16,3715.0,10770,3730.0,12,2024-07-17 14:00:37.166,,37213610,10085,False,nan
14,1187,1070173130,MERV - XMEV - GGAL - 24hs,3685.0,2024-07-17 14:00:36,5,2024-07-17 14:00:38.117,3665.0,100,3650.0,333,3615.0,5000,3600.0,15,3570.0,84,3680.0,950,3685.0,8,3700.0,16,3715.0,10770,3730.0,12,2024-07-17 14:00:38.020,,37213610,10085,False,nan
15,1198,1070173150,MERV - XMEV - GGAL - 24hs,3665.0,2024-07-17 14:00:38,8,2024-07-17 14:00:38.602,3665.0,100,3650.0,333,3615.0,5000,3600.0,15,3570.0,84,3680.0,950,3685.0,8,3700.0,16,3715.0,10770,3730.0,12,2024-07-17 14:00:38.521,,37213610,10085,True,bid
