,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,10,1785061375,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 13:59:54,3,2025-07-29 14:00:00.332,6640.0,2518,6630.0,13104,6620.0,12490,6610.0,2674,6600.0,23114,6660.0,8314,6670.0,6575,6680.0,9811,6690.0,33128,6700.0,4508,2025-07-29 14:00:00.230,,852848690,128184,True,nan
1,84,1785061511,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:00,4,2025-07-29 14:00:01.118,6640.0,2518,6630.0,13104,6620.0,12490,6610.0,2674,6600.0,23114,6660.0,8314,6670.0,6575,6680.0,9811,6690.0,33128,6700.0,4508,2025-07-29 14:00:00.933,,852848690,128184,True,offer
2,220,1785061763,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:00,4,2025-07-29 14:00:02.314,6640.0,2518,6630.0,13104,6620.0,12490,6610.0,2674,6600.0,23114,6660.0,8310,6670.0,6575,6680.0,9811,6690.0,29128,6700.0,4508,2025-07-29 14:00:01.433,,852848690,128184,False,nan
3,274,1785061850,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:00,4,2025-07-29 14:00:02.678,6640.0,2518,6630.0,13104,6620.0,12490,6610.0,2674,6600.0,23114,6660.0,8310,6670.0,6575,6680.0,9811,6690.0,29128,6700.0,4508,2025-07-29 14:00:01.934,,852875330,128188,False,nan
4,411,1785062091,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:02,1,2025-07-29 14:00:03.510,6640.0,2518,6630.0,13104,6620.0,12490,6610.0,2674,6600.0,23114,6660.0,8310,6670.0,6575,6680.0,9811,6690.0,29128,6700.0,4508,2025-07-29 14:00:02.709,,852875330,128188,True,offer
5,484,1785062222,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:02,1,2025-07-29 14:00:03.989,6640.0,2518,6630.0,13104,6620.0,12490,6610.0,2674,6600.0,23114,6660.0,8309,6670.0,6575,6680.0,9811,6690.0,24128,6700.0,9508,2025-07-29 14:00:03.376,,852875330,128188,False,nan
6,539,1785062327,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:02,1,2025-07-29 14:00:04.367,6640.0,2518,6630.0,13104,6620.0,12490,6610.0,2674,6600.0,23114,6660.0,8309,6670.0,6575,6680.0,9811,6690.0,24128,6700.0,9508,2025-07-29 14:00:03.876,,852881990,128189,False,nan
7,677,1785062556,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:02,1,2025-07-29 14:00:05.119,6640.0,2518,6630.0,13104,6620.0,12490,6610.0,2674,6600.0,23114,6660.0,8309,6670.0,6575,6680.0,9811,6690.0,29128,6700.0,4508,2025-07-29 14:00:04.804,,852881990,128189,False,nan
8,1134,1785063347,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:02,1,2025-07-29 14:00:09.056,6640.0,1518,6630.0,14104,6620.0,12515,6610.0,2674,6600.0,23114,6660.0,8309,6670.0,6575,6680.0,9811,6690.0,29128,6700.0,4508,2025-07-29 14:00:08.749,,852881990,128189,False,nan
9,1555,1785064083,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:02,1,2025-07-29 14:00:11.471,6640.0,1519,6630.0,14104,6620.0,12515,6610.0,2674,6600.0,23114,6660.0,8310,6670.0,6575,6680.0,9811,6690.0,29128,6700.0,4508,2025-07-29 14:00:10.916,,852881990,128189,False,nan
10,1822,1785064497,MERV - XMEV - GGAL - 24hs,6660.0,2025-07-29 14:00:02,1,2025-07-29 14:00:12.839,6640.0,1549,6630.0,14104,6620.0,12515,6610.0,2674,6600.0,23114,6660.0,8310,6670.0,6575,6680.0,9811,6690.0,29128,6700.0,4508,2025-07-29 14:00:12.425,,852881990,128189,False,nan
