,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,1168,1623645487,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:00:28,1892,2025-05-16 14:00:28.269,7360.0,100,7300.0,28,7210.0,1000,7200.0,463,7190.0,301,6900.0,1700,7050.0,22,7080.0,15,7180.0,146,7190.0,60,2025-05-16 14:00:28.181,,0,0,True,nan
1,1240,1623645639,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:00:28,1892,2025-05-16 14:00:29.415,7150.0,1,7140.0,6,7110.0,1008,7100.0,66,7090.0,1613,7190.0,51,7200.0,33,7210.0,30,7230.0,170,7250.0,150,2025-05-16 14:00:29.181,,13603480,1892,False,nan
2,1734,1623646817,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:00:28,1892,2025-05-16 14:00:35.998,7160.0,6,7150.0,1,7140.0,6,7110.0,1008,7100.0,66,7190.0,51,7200.0,33,7210.0,30,7230.0,170,7250.0,150,2025-05-16 14:00:35.913,,13603480,1892,False,nan
3,2020,1623647627,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:00:28,1892,2025-05-16 14:00:39.275,7160.0,6,7150.0,1,7140.0,6,7120.0,2000,7110.0,1008,7190.0,51,7200.0,33,7210.0,30,7230.0,170,7250.0,150,2025-05-16 14:00:38.979,,13603480,1892,False,nan
4,2917,1623650010,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:00:28,1892,2025-05-16 14:00:52.575,7160.0,6,7150.0,1,7140.0,206,7120.0,2000,7110.0,1008,7190.0,51,7200.0,33,7210.0,30,7220.0,1000,7230.0,170,2025-05-16 14:00:52.063,,13603480,1892,False,nan
5,3582,1623651613,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:00:28,1892,2025-05-16 14:00:59.966,7160.0,6,7150.0,1,7140.0,206,7120.0,2000,7110.0,1008,7190.0,551,7200.0,33,7210.0,30,7220.0,1000,7230.0,170,2025-05-16 14:00:59.874,,13603480,1892,False,nan
6,3690,1623651829,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:00:28,1892,2025-05-16 14:01:01.158,7160.0,6,7150.0,1,7140.0,206,7120.0,2500,7110.0,1008,7190.0,551,7200.0,33,7210.0,30,7220.0,1000,7230.0,170,2025-05-16 14:01:00.985,,13603480,1892,False,nan
7,3756,1623651964,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:00:28,1892,2025-05-16 14:01:01.799,7160.0,6,7150.0,1,7140.0,206,7120.0,2500,7110.0,1008,7190.0,590,7200.0,33,7210.0,30,7220.0,1000,7230.0,170,2025-05-16 14:01:01.714,,13603480,1892,False,nan
8,5136,1623655488,MERV - XMEV - GGAL - 24hs,7160.0,2025-05-16 14:01:16,6,2025-05-16 14:01:16.613,7160.0,6,7150.0,1,7140.0,206,7120.0,2500,7110.0,1008,7190.0,590,7200.0,33,7210.0,30,7220.0,1000,7230.0,170,2025-05-16 14:01:16.522,,13603480,1892,True,bid
9,5240,1623655668,MERV - XMEV - GGAL - 24hs,7160.0,2025-05-16 14:01:16,6,2025-05-16 14:01:17.275,7150.0,1,7140.0,206,7120.0,2500,7110.0,1008,7100.0,66,7190.0,596,7200.0,33,7210.0,30,7220.0,1000,7230.0,170,2025-05-16 14:01:17.190,,13603480,1892,False,nan
10,5296,1623655776,MERV - XMEV - GGAL - 24hs,7160.0,2025-05-16 14:01:16,6,2025-05-16 14:01:17.775,7150.0,1,7140.0,206,7120.0,2500,7110.0,1008,7100.0,66,7190.0,596,7200.0,33,7210.0,30,7220.0,1000,7230.0,170,2025-05-16 14:01:17.690,,13646440,1898,False,nan
11,6511,1623658341,MERV - XMEV - GGAL - 24hs,7160.0,2025-05-16 14:01:16,6,2025-05-16 14:01:31.991,7170.0,1,7150.0,1,7140.0,206,7120.0,2500,7110.0,1008,7190.0,596,7200.0,33,7210.0,30,7220.0,1000,7230.0,170,2025-05-16 14:01:31.906,,13646440,1898,False,nan
12,6677,1623658681,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:33,1,2025-05-16 14:01:33.999,7170.0,1,7150.0,1,7140.0,206,7120.0,2500,7110.0,1008,7190.0,596,7200.0,33,7210.0,30,7220.0,1000,7230.0,170,2025-05-16 14:01:33.910,,13646440,1898,True,offer
13,6761,1623658852,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:33,1,2025-05-16 14:01:34.575,7170.0,1,7150.0,1,7140.0,206,7120.0,2500,7110.0,1008,7190.0,595,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:34.410,,13646440,1898,False,nan
14,6801,1623658951,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:33,1,2025-05-16 14:01:34.995,7170.0,1,7150.0,1,7140.0,206,7120.0,2500,7110.0,1008,7190.0,595,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:34.910,,13653630,1899,False,nan
15,6887,1623659148,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:33,1,2025-05-16 14:01:35.680,7170.0,1,7150.0,1,7140.0,206,7120.0,2500,7110.0,6008,7190.0,595,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:35.411,,13653630,1899,False,nan
16,7503,1623660447,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:41,3,2025-05-16 14:01:41.975,7170.0,1,7150.0,1,7140.0,206,7120.0,2500,7110.0,6008,7190.0,595,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:41.887,,13653630,1899,True,offer
17,7592,1623660769,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:41,3,2025-05-16 14:01:43.116,7170.0,1,7150.0,1,7140.0,206,7120.0,2500,7110.0,6008,7190.0,692,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:42.471,,13653630,1899,False,nan
18,7652,1623660934,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:41,3,2025-05-16 14:01:43.656,7170.0,1,7150.0,1,7140.0,206,7120.0,2500,7110.0,6008,7190.0,692,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:42.971,,13675200,1902,False,nan
19,7774,1623661359,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:41,3,2025-05-16 14:01:45.043,7170.0,1,7150.0,11,7140.0,206,7120.0,2500,7110.0,6008,7190.0,692,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:43.755,,13675200,1902,False,nan
20,7921,1623661816,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:41,3,2025-05-16 14:01:46.519,7170.0,1,7150.0,11,7140.0,306,7120.0,7500,7110.0,1008,7190.0,692,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:45.086,,13675200,1902,False,nan
21,7998,1623661990,MERV - XMEV - GGAL - 24hs,7170.0,2025-05-16 14:01:45,1,2025-05-16 14:01:47.087,7170.0,1,7150.0,11,7140.0,306,7120.0,7500,7110.0,1008,7190.0,692,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:45.315,,13675200,1902,True,bid
22,8025,1623662048,MERV - XMEV - GGAL - 24hs,7150.0,2025-05-16 14:01:45,1,2025-05-16 14:01:47.268,7170.0,1,7150.0,11,7140.0,306,7120.0,7500,7110.0,1008,7190.0,692,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:45.817,,13675200,1902,False,nan
23,8064,1623662149,MERV - XMEV - GGAL - 24hs,7150.0,2025-05-16 14:01:45,1,2025-05-16 14:01:47.604,7150.0,9,7140.0,306,7120.0,7500,7110.0,1008,7100.0,66,7190.0,692,7200.0,33,7210.0,30,7220.0,11000,7230.0,170,2025-05-16 14:01:46.315,,13696670,1905,False,nan
24,8152,1623662339,MERV - XMEV - GGAL - 24hs,7150.0,2025-05-16 14:01:45,1,2025-05-16 14:01:48.220,7150.0,9,7140.0,306,7120.0,7500,7110.0,1008,7100.0,66,7190.0,692,7200.0,33,7210.0,30,7220.0,11000,7230.0,5170,2025-05-16 14:01:46.815,,13696670,1905,False,nan
25,8206,1623662447,MERV - XMEV - GGAL - 24hs,7150.0,2025-05-16 14:01:45,1,2025-05-16 14:01:48.570,7150.0,9,7140.0,306,7120.0,7517,7110.0,1008,7100.0,66,7190.0,692,7200.0,33,7210.0,30,7220.0,11000,7230.0,5170,2025-05-16 14:01:47.515,,13696670,1905,False,nan
26,8280,1623662630,MERV - XMEV - GGAL - 24hs,7150.0,2025-05-16 14:01:45,1,2025-05-16 14:01:49.171,7150.0,9,7140.0,606,7120.0,7517,7110.0,1008,7100.0,66,7190.0,692,7200.0,33,7210.0,30,7220.0,16000,7230.0,5170,2025-05-16 14:01:48.493,,13696670,1905,False,nan
27,8395,1623662972,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:49,47,2025-05-16 14:01:50.315,7150.0,9,7140.0,606,7120.0,7517,7110.0,1008,7100.0,66,7190.0,692,7200.0,33,7210.0,30,7220.0,16000,7230.0,5170,2025-05-16 14:01:49.163,,13696670,1905,True,offer
28,8484,1623663148,MERV - XMEV - GGAL - 24hs,7190.0,2025-05-16 14:01:49,6,2025-05-16 14:01:50.910,7150.0,9,7140.0,606,7120.0,7517,7110.0,1008,7100.0,66,7190.0,639,7200.0,33,7210.0,30,7220.0,16000,7230.0,5170,2025-05-16 14:01:49.664,,13696670,1905,False,nan
