,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,235,1794299889,MERV - XMEV - GGAL - 24hs,6730.0,2025-08-01 13:59:58,301,2025-08-01 14:00:01.327,6730.0,52694,6720.0,17179,6710.0,9579,6700.0,8028,6690.0,5251,6750.0,2681,6760.0,1500,6770.0,10393,6780.0,14612,6790.0,1800,2025-08-01 14:00:00.913,,2147483647,337847,True,nan
1,1373,1794301688,MERV - XMEV - GGAL - 24hs,6730.0,2025-08-01 13:59:58,301,2025-08-01 14:00:06.604,6730.0,52694,6720.0,17179,6710.0,9579,6700.0,8028,6690.0,5251,6750.0,2681,6760.0,5500,6770.0,7393,6780.0,14612,6790.0,1800,2025-08-01 14:00:05.344,,2147483647,337847,False,nan
2,1753,1794302261,MERV - XMEV - GGAL - 24hs,6730.0,2025-08-01 13:59:58,301,2025-08-01 14:00:08.279,6730.0,52694,6720.0,17179,6710.0,9579,6700.0,8028,6690.0,5251,6750.0,2681,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:06.690,,2147483647,337847,False,nan
3,1965,1794302599,MERV - XMEV - GGAL - 24hs,6730.0,2025-08-01 13:59:58,301,2025-08-01 14:00:09.252,6740.0,540,6730.0,52590,6720.0,17179,6710.0,9579,6700.0,8038,6750.0,2681,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:07.560,,2147483647,337847,False,nan
4,2169,1794302907,MERV - XMEV - GGAL - 24hs,6740.0,2025-08-01 14:00:08,17,2025-08-01 14:00:10.147,6740.0,540,6730.0,52590,6720.0,17179,6710.0,9579,6700.0,8038,6750.0,2681,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:08.143,,2147483647,337847,True,bid
5,2372,1794303228,MERV - XMEV - GGAL - 24hs,6740.0,2025-08-01 14:00:08,17,2025-08-01 14:00:11.080,6740.0,523,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,2681,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:08.855,,2147483647,337847,False,nan
6,2485,1794303415,MERV - XMEV - GGAL - 24hs,6740.0,2025-08-01 14:00:08,17,2025-08-01 14:00:11.604,6740.0,523,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,2681,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:09.355,,2147483647,337864,False,nan
7,2608,1794303618,MERV - XMEV - GGAL - 24hs,6750.0,2025-08-01 14:00:09,1200,2025-08-01 14:00:12.171,6740.0,523,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,2681,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:09.862,,2147483647,337864,True,offer
8,2804,1794303925,MERV - XMEV - GGAL - 24hs,6750.0,2025-08-01 14:00:09,1200,2025-08-01 14:00:13.051,6740.0,525,6730.0,54590,6720.0,20179,6710.0,4579,6700.0,8038,6750.0,1481,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:10.461,,2147483647,337864,False,nan
9,2924,1794304100,MERV - XMEV - GGAL - 24hs,6740.0,2025-08-01 14:00:10,149,2025-08-01 14:00:13.548,6740.0,525,6730.0,54590,6720.0,20179,6710.0,4579,6700.0,8038,6750.0,1481,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:10.968,,2147483647,339064,True,bid
10,3157,1794304424,MERV - XMEV - GGAL - 24hs,6740.0,2025-08-01 14:00:10,149,2025-08-01 14:00:14.487,6740.0,376,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,1481,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:11.766,,2147483647,339064,False,nan
11,3276,1794304613,MERV - XMEV - GGAL - 24hs,6740.0,2025-08-01 14:00:10,149,2025-08-01 14:00:15.031,6740.0,376,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,1481,6760.0,1500,6770.0,11393,6780.0,14612,6790.0,1800,2025-08-01 14:00:12.264,,2147483647,339213,False,nan
12,3881,1794305557,MERV - XMEV - GGAL - 24hs,6740.0,2025-08-01 14:00:10,149,2025-08-01 14:00:17.787,6740.0,376,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,1481,6760.0,1500,6770.0,10393,6780.0,14612,6790.0,1800,2025-08-01 14:00:14.093,,2147483647,339213,False,nan
13,4368,1794306291,MERV - XMEV - GGAL - 24hs,6750.0,2025-08-01 14:00:14,20,2025-08-01 14:00:19.935,6740.0,376,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,1481,6760.0,1500,6770.0,10393,6780.0,14612,6790.0,1800,2025-08-01 14:00:15.345,,2147483647,339213,True,offer
14,4565,1794306613,MERV - XMEV - GGAL - 24hs,6750.0,2025-08-01 14:00:14,20,2025-08-01 14:00:20.859,6740.0,376,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,1461,6760.0,1500,6770.0,10393,6780.0,14612,6790.0,1800,2025-08-01 14:00:15.921,,2147483647,339213,False,nan
15,4705,1794306836,MERV - XMEV - GGAL - 24hs,6750.0,2025-08-01 14:00:14,20,2025-08-01 14:00:21.522,6740.0,376,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,1461,6760.0,1500,6770.0,10393,6780.0,14612,6790.0,1800,2025-08-01 14:00:16.419,,2147483647,339233,False,nan
16,4916,1794307142,MERV - XMEV - GGAL - 24hs,6750.0,2025-08-01 14:00:14,20,2025-08-01 14:00:22.380,6740.0,376,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,1461,6760.0,4500,6770.0,12393,6780.0,9612,6790.0,1800,2025-08-01 14:00:17.138,,2147483647,339233,False,nan
17,5358,1794307778,MERV - XMEV - GGAL - 24hs,6750.0,2025-08-01 14:00:14,20,2025-08-01 14:00:24.203,6740.0,376,6730.0,52590,6720.0,22179,6710.0,4579,6700.0,8038,6750.0,1461,6760.0,1500,6770.0,17393,6780.0,9612,6790.0,1800,2025-08-01 14:00:18.392,,2147483647,339233,False,nan
