,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,800,1593286347,MERV - XMEV - GGAL - 24hs,7170.0,2025-04-30 14:00:16,3339,2025-04-30 14:00:28.725,7600.0,40,7470.0,693,7350.0,102,7300.0,501,7290.0,21,7100.0,1000,7160.0,756,7170.0,4000,7180.0,335,7200.0,4427,2025-04-30 14:00:28.640,,0,0,True,nan
1,834,1593286413,MERV - XMEV - GGAL - 24hs,7160.0,2025-04-30 14:00:16,7,2025-04-30 14:00:29.223,7150.0,20,7140.0,8,7100.0,331,7070.0,2516,7050.0,90,7160.0,1,7170.0,2417,7180.0,335,7200.0,4427,7210.0,1000,2025-04-30 14:00:29.140,,23990750,3346,False,nan
2,878,1593286483,MERV - XMEV - GGAL - 24hs,7150.0,2025-04-30 14:00:17,20,2025-04-30 14:00:29.727,7150.0,20,7140.0,8,7100.0,331,7070.0,2516,7050.0,90,7160.0,1,7170.0,2417,7180.0,335,7200.0,4427,7210.0,1000,2025-04-30 14:00:29.640,,23997910,3347,True,bid
3,913,1593286577,MERV - XMEV - GGAL - 24hs,7150.0,2025-04-30 14:00:17,1,2025-04-30 14:00:30.233,7150.0,20,7140.0,8,7100.0,331,7070.0,2516,7050.0,90,7160.0,1,7170.0,2417,7180.0,335,7200.0,4427,7210.0,1000,2025-04-30 14:00:30.147,,24140910,3367,False,nan
4,959,1593286648,MERV - XMEV - GGAL - 24hs,7140.0,2025-04-30 14:00:18,1,2025-04-30 14:00:30.724,7140.0,8,7100.0,331,7070.0,2516,7050.0,90,7040.0,1000,7170.0,2417,7180.0,335,7200.0,4427,7210.0,1000,7230.0,200,2025-04-30 14:00:30.641,,24205180,3376,True,bid
5,993,1593286733,MERV - XMEV - GGAL - 24hs,7160.0,2025-04-30 14:00:18,1,2025-04-30 14:00:31.234,7100.0,331,7070.0,2516,7050.0,90,7040.0,1000,7000.0,348,7160.0,1,7170.0,2417,7180.0,335,7200.0,4427,7210.0,1000,2025-04-30 14:00:31.141,,24219480,3378,False,nan
6,1082,1593286899,MERV - XMEV - GGAL - 24hs,7160.0,2025-04-30 14:00:18,1,2025-04-30 14:00:32.352,7100.0,331,7070.0,2516,7050.0,90,7040.0,2000,7000.0,348,7160.0,1,7170.0,2417,7180.0,335,7200.0,4427,7210.0,1000,2025-04-30 14:00:32.266,,24219480,3378,False,nan
7,1138,1593287038,MERV - XMEV - GGAL - 24hs,7160.0,2025-04-30 14:00:18,1,2025-04-30 14:00:33.101,7100.0,331,7070.0,2516,7050.0,90,7040.0,2000,7000.0,348,7150.0,100,7170.0,2417,7180.0,335,7200.0,4427,7210.0,1000,2025-04-30 14:00:33.017,,24219480,3378,False,nan
8,1367,1593287502,MERV - XMEV - GGAL - 24hs,7160.0,2025-04-30 14:00:18,1,2025-04-30 14:00:35.459,7100.0,331,7070.0,2516,7050.0,90,7040.0,2000,7000.0,348,7150.0,100,7170.0,2417,7180.0,335,7200.0,427,7210.0,1000,2025-04-30 14:00:35.371,,24219480,3378,False,nan
9,1419,1593287585,MERV - XMEV - GGAL - 24hs,7160.0,2025-04-30 14:00:18,1,2025-04-30 14:00:35.960,7100.0,331,7070.0,2516,7050.0,90,7040.0,2000,7000.0,348,7150.0,100,7170.0,2417,7180.0,2335,7200.0,427,7210.0,1000,2025-04-30 14:00:35.871,,24219480,3378,False,nan
