,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,584,1781951834,MERV - XMEV - GGAL - 24hs,6680.0,2025-07-28 14:00:03,8,2025-07-28 14:00:04.190,6670.0,8455,6660.0,5756,6650.0,18065,6640.0,13009,6630.0,16334,6680.0,24,6690.0,896,6700.0,10568,6710.0,14921,6720.0,13182,2025-07-28 14:00:03.796,,956155710,142904,True,nan
1,643,1781951913,MERV - XMEV - GGAL - 24hs,6690.0,2025-07-28 14:00:03,2,2025-07-28 14:00:04.474,6670.0,8455,6660.0,5757,6650.0,18631,6640.0,13009,6630.0,16334,6690.0,894,6700.0,10568,6710.0,14921,6720.0,13182,6730.0,16238,2025-07-28 14:00:04.296,,956155710,142904,False,nan
2,749,1781952102,MERV - XMEV - GGAL - 24hs,6690.0,2025-07-28 14:00:03,2,2025-07-28 14:00:05.260,6670.0,8455,6660.0,5757,6650.0,18631,6640.0,13009,6630.0,16334,6690.0,113,6700.0,10568,6710.0,15810,6720.0,13182,6730.0,16228,2025-07-28 14:00:04.796,,956329410,142930,False,nan
3,901,1781952355,MERV - XMEV - GGAL - 24hs,6690.0,2025-07-28 14:00:03,2,2025-07-28 14:00:06.175,6680.0,304,6670.0,8455,6660.0,5757,6650.0,18631,6640.0,13009,6690.0,5,6700.0,10596,6710.0,15810,6720.0,13182,6730.0,16233,2025-07-28 14:00:06.084,,956329410,142930,False,nan
4,1761,1781953734,MERV - XMEV - GGAL - 24hs,6680.0,2025-07-28 14:00:10,278,2025-07-28 14:00:11.707,6680.0,304,6670.0,8455,6660.0,5757,6650.0,18631,6640.0,13009,6690.0,5,6700.0,10596,6710.0,15810,6720.0,13182,6730.0,16233,2025-07-28 14:00:10.951,,956329410,142930,True,bid
5,1875,1781953905,MERV - XMEV - GGAL - 24hs,6700.0,2025-07-28 14:00:11,1,2025-07-28 14:00:12.219,6680.0,304,6670.0,8455,6660.0,5757,6650.0,18631,6640.0,13009,6690.0,5,6700.0,10596,6710.0,15810,6720.0,13182,6730.0,16233,2025-07-28 14:00:11.459,,958186450,143208,True,offer
6,1955,1781954039,MERV - XMEV - GGAL - 24hs,6700.0,2025-07-28 14:00:11,1,2025-07-28 14:00:12.639,6680.0,26,6670.0,8455,6660.0,5757,6650.0,18631,6640.0,13009,6700.0,10595,6710.0,15810,6720.0,13182,6730.0,16233,6740.0,843,2025-07-28 14:00:11.951,,958226600,143214,False,nan
7,2081,1781954245,MERV - XMEV - GGAL - 24hs,6700.0,2025-07-28 14:00:11,1,2025-07-28 14:00:13.248,6680.0,26,6670.0,8455,6660.0,5757,6650.0,18631,6640.0,13009,6700.0,10703,6710.0,15810,6720.0,13182,6730.0,16228,6740.0,843,2025-07-28 14:00:12.694,,958226600,143214,False,nan
8,2129,1781954316,MERV - XMEV - GGAL - 24hs,6700.0,2025-07-28 14:00:12,16,2025-07-28 14:00:13.454,6680.0,26,6670.0,8455,6660.0,5757,6650.0,18631,6640.0,13009,6700.0,10703,6710.0,15810,6720.0,13182,6730.0,16228,6740.0,843,2025-07-28 14:00:13.197,,958226600,143214,True,offer
9,2199,1781954420,MERV - XMEV - GGAL - 24hs,6700.0,2025-07-28 14:00:12,16,2025-07-28 14:00:13.780,6680.0,26,6670.0,8455,6660.0,5757,6650.0,18631,6640.0,13009,6700.0,10674,6710.0,15810,6720.0,13182,6730.0,16228,6740.0,843,2025-07-28 14:00:13.696,,958420900,143243,False,nan
