,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,64,1813203352,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:01,114,2025-08-08 13:30:01.354,6900.0,200,6850.0,40,6840.0,10,6810.0,14,6800.0,11,6840.0,29,6850.0,85,6920.0,10,6990.0,195,7000.0,10010,2025-08-08 13:30:01.273,,0,0,True,nan
1,86,1813203662,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:01,114,2025-08-08 13:30:02.443,6900.0,86,6850.0,40,6840.0,10,6810.0,14,6800.0,11,6920.0,10,6990.0,195,7000.0,10010,7020.0,2,7050.0,2,2025-08-08 13:30:02.275,,786600,114,False,nan
2,402,1813205489,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:01,114,2025-08-08 13:30:14.041,6900.0,86,6850.0,40,6840.0,10,6810.0,14,6800.0,11,6920.0,10,6990.0,695,7000.0,10010,7020.0,2,7050.0,2,2025-08-08 13:30:13.967,,786600,114,False,nan
3,543,1813205876,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:01,114,2025-08-08 13:30:18.073,6900.0,86,6850.0,40,6840.0,10,6810.0,14,6800.0,11,6920.0,10,6990.0,496,7000.0,10010,7020.0,2,7050.0,2,2025-08-08 13:30:17.999,,786600,114,False,nan
4,868,1813206691,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:01,114,2025-08-08 13:30:26.002,6900.0,86,6850.0,40,6840.0,10,6810.0,14,6800.0,1011,6920.0,10,6990.0,496,7000.0,10010,7020.0,2,7050.0,2,2025-08-08 13:30:25.830,,786600,114,False,nan
5,1100,1813207365,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:01,114,2025-08-08 13:30:29.201,6900.0,86,6850.0,40,6840.0,10,6810.0,14,6800.0,1011,6920.0,10,6980.0,500,6990.0,496,7000.0,10010,7020.0,2,2025-08-08 13:30:29.127,,786600,114,False,nan
6,1206,1813207629,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:31,86,2025-08-08 13:30:31.109,6900.0,86,6850.0,40,6840.0,10,6810.0,14,6800.0,1011,6920.0,10,6980.0,500,6990.0,496,7000.0,10010,7020.0,2,2025-08-08 13:30:31.034,,786600,114,True,bid
7,1254,1813207736,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:31,86,2025-08-08 13:30:31.774,6850.0,40,6840.0,10,6810.0,14,6800.0,1011,6790.0,5,6890.0,12,6900.0,14,6920.0,10,6980.0,500,6990.0,496,2025-08-08 13:30:31.700,,786600,114,False,nan
8,1279,1813207791,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:31,86,2025-08-08 13:30:32.274,6850.0,40,6840.0,10,6810.0,14,6800.0,1011,6790.0,5,6890.0,12,6900.0,14,6920.0,10,6980.0,500,6990.0,496,2025-08-08 13:30:32.200,,1380000,200,False,nan
9,1556,1813208558,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:31,86,2025-08-08 13:30:38.151,6850.0,40,6840.0,10,6820.0,1000,6810.0,14,6800.0,11,6890.0,12,6900.0,14,6920.0,10,6980.0,500,6990.0,496,2025-08-08 13:30:37.761,,1380000,200,False,nan
10,1786,1813209248,MERV - XMEV - GGAL - 24hs,6900.0,2025-08-08 13:30:31,86,2025-08-08 13:30:41.424,6850.0,40,6840.0,10,6820.0,1000,6810.0,14,6800.0,11,6890.0,12,6900.0,14,6920.0,10,6970.0,301,6980.0,500,2025-08-08 13:30:40.980,,1380000,200,False,nan
11,2142,1813210837,MERV - XMEV - GGAL - 24hs,6890.0,2025-08-08 13:30:47,12,2025-08-08 13:30:47.917,6850.0,40,6840.0,10,6820.0,1000,6810.0,14,6800.0,11,6890.0,12,6900.0,14,6920.0,10,6970.0,301,6980.0,500,2025-08-08 13:30:47.839,,1380000,200,True,offer
12,2186,1813211071,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:30:48.651,6850.0,40,6840.0,10,6820.0,1000,6810.0,14,6800.0,11,6890.0,12,6900.0,14,6920.0,10,6970.0,301,6980.0,500,2025-08-08 13:30:48.340,,1380000,200,False,nan
13,2206,1813211138,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:30:48.914,6850.0,40,6840.0,10,6820.0,1000,6810.0,14,6800.0,11,6960.0,61,6970.0,238,6980.0,500,6990.0,195,7000.0,10010,2025-08-08 13:30:48.839,,2067590,299,False,nan
14,2424,1813212154,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:30:52.370,6850.0,1040,6840.0,10,6820.0,1000,6810.0,14,6800.0,11,6960.0,61,6970.0,238,6980.0,500,6990.0,195,7000.0,10010,2025-08-08 13:30:52.290,,2067590,299,False,nan
15,2833,1813213452,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:31:00.847,6850.0,1040,6840.0,10,6820.0,1000,6810.0,14,6800.0,10011,6960.0,61,6970.0,238,6980.0,500,6990.0,195,7000.0,10010,2025-08-08 13:31:00.773,,2067590,299,False,nan
16,2898,1813213672,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:31:01.831,6860.0,56,6850.0,1040,6840.0,10,6820.0,1000,6810.0,14,6950.0,56,6960.0,61,6970.0,238,6980.0,500,6990.0,195,2025-08-08 13:31:01.723,,2067590,299,False,nan
17,2985,1813213917,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:31:02.874,6860.0,56,6850.0,1040,6840.0,10,6820.0,1000,6810.0,14,6940.0,39,6950.0,56,6970.0,238,6980.0,500,6990.0,195,2025-08-08 13:31:02.746,,2067590,299,False,nan
18,3057,1813214150,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:31:03.795,6860.0,56,6850.0,1040,6840.0,10,6820.0,1000,6810.0,14,6930.0,56,6940.0,39,6970.0,238,6980.0,500,6990.0,195,2025-08-08 13:31:03.703,,2067590,299,False,nan
19,3281,1813214831,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:31:06.627,6860.0,56,6850.0,1040,6840.0,10,6820.0,1000,6810.0,14,6930.0,56,6940.0,39,6970.0,238,6980.0,2500,6990.0,195,2025-08-08 13:31:06.382,,2067590,299,False,nan
20,3366,1813215092,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:31:07.774,6860.0,56,6850.0,1040,6840.0,10010,6820.0,1000,6810.0,14,6930.0,56,6940.0,39,6970.0,238,6980.0,2500,6990.0,195,2025-08-08 13:31:07.698,,2067590,299,False,nan
21,3446,1813215321,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:31:09.223,6860.0,956,6850.0,1040,6840.0,10010,6820.0,1000,6810.0,14,6930.0,56,6940.0,39,6970.0,238,6980.0,2500,6990.0,195,2025-08-08 13:31:09.144,,2067590,299,False,nan
22,3490,1813215468,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:31:10.074,6860.0,956,6850.0,1040,6840.0,10010,6820.0,1000,6810.0,5014,6930.0,5056,6940.0,39,6970.0,238,6980.0,2500,6990.0,195,2025-08-08 13:31:09.998,,2067590,299,False,nan
23,3565,1813215673,MERV - XMEV - GGAL - 24hs,6970.0,2025-08-08 13:30:47,63,2025-08-08 13:31:11.406,6860.0,1018,6850.0,1040,6840.0,10010,6820.0,1000,6810.0,5014,6930.0,5056,6940.0,39,6970.0,338,6980.0,2500,6990.0,195,2025-08-08 13:31:11.331,,2067590,299,False,nan
24,3913,1813216659,MERV - XMEV - GGAL - 24hs,6930.0,2025-08-08 13:31:16,56,2025-08-08 13:31:16.797,6860.0,1018,6850.0,1040,6840.0,10010,6820.0,1000,6810.0,5014,6930.0,5056,6940.0,39,6970.0,338,6980.0,2500,6990.0,195,2025-08-08 13:31:16.704,,2067590,299,True,offer
25,3939,1813216724,MERV - XMEV - GGAL - 24hs,6930.0,2025-08-08 13:31:16,109,2025-08-08 13:31:17.279,6860.0,1018,6850.0,1040,6840.0,10010,6820.0,1000,6810.0,5014,6930.0,5056,6940.0,39,6970.0,338,6980.0,2500,6990.0,195,2025-08-08 13:31:17.204,,2067590,299,False,nan
26,3986,1813216852,MERV - XMEV - GGAL - 24hs,6930.0,2025-08-08 13:31:16,109,2025-08-08 13:31:17.786,6860.0,1018,6850.0,1040,6840.0,10010,6820.0,1000,6810.0,5014,6930.0,5000,6940.0,39,6970.0,338,6980.0,2500,6990.0,195,2025-08-08 13:31:17.704,,3211040,464,False,nan
27,4075,1813217176,MERV - XMEV - GGAL - 24hs,6930.0,2025-08-08 13:31:16,109,2025-08-08 13:31:18.975,6860.0,1018,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6930.0,5000,6940.0,39,6970.0,338,6980.0,2500,6990.0,195,2025-08-08 13:31:18.647,,3211040,464,False,nan
28,4248,1813217881,MERV - XMEV - GGAL - 24hs,6860.0,2025-08-08 13:31:20,7,2025-08-08 13:31:20.960,6860.0,1018,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6930.0,5000,6940.0,39,6970.0,338,6980.0,2500,6990.0,195,2025-08-08 13:31:20.491,,3211040,464,True,bid
29,4282,1813217980,MERV - XMEV - GGAL - 24hs,6860.0,2025-08-08 13:31:20,7,2025-08-08 13:31:21.247,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6930.0,5000,6940.0,39,6970.0,338,6980.0,2500,6990.0,195,2025-08-08 13:31:21.158,,3211040,464,False,nan
30,4298,1813218016,MERV - XMEV - GGAL - 24hs,6930.0,2025-08-08 13:31:21,9,2025-08-08 13:31:21.732,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6930.0,5000,6940.0,39,6970.0,338,6980.0,2500,6990.0,195,2025-08-08 13:31:21.658,,3259060,471,True,offer
31,4416,1813218394,MERV - XMEV - GGAL - 24hs,6930.0,2025-08-08 13:31:21,9,2025-08-08 13:31:22.796,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6940.0,46,6950.0,11000,6970.0,338,6980.0,2500,6990.0,195,2025-08-08 13:31:22.158,,3321430,480,False,nan
32,4498,1813218637,MERV - XMEV - GGAL - 24hs,6930.0,2025-08-08 13:31:21,9,2025-08-08 13:31:23.612,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,238,6940.0,46,6950.0,11000,6970.0,100,6980.0,2500,2025-08-08 13:31:23.531,,3321430,480,False,nan
33,4573,1813218794,MERV - XMEV - GGAL - 24hs,6930.0,2025-08-08 13:31:21,9,2025-08-08 13:31:24.577,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5238,6940.0,46,6950.0,11000,6970.0,100,6980.0,2500,2025-08-08 13:31:24.502,,3321430,480,False,nan
34,4683,1813219068,MERV - XMEV - GGAL - 24hs,6930.0,2025-08-08 13:31:21,9,2025-08-08 13:31:26.319,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5238,6940.0,7046,6950.0,11000,6970.0,100,6980.0,2500,2025-08-08 13:31:26.211,,3321430,480,False,nan
35,4845,1813219491,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:29,4,2025-08-08 13:31:29.428,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5238,6940.0,7046,6950.0,11000,6970.0,100,6980.0,2500,2025-08-08 13:31:29.354,,3321430,480,True,offer
36,4918,1813219646,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:29,4,2025-08-08 13:31:30.103,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5234,6940.0,7046,6950.0,11000,6970.0,100,6980.0,2500,2025-08-08 13:31:30.018,,3321430,480,False,nan
37,4957,1813219730,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:29,4,2025-08-08 13:31:30.592,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5234,6940.0,7046,6950.0,11000,6970.0,100,6980.0,2500,2025-08-08 13:31:30.518,,3349110,484,False,nan
38,5038,1813219938,MERV - XMEV - GGAL - 24hs,6860.0,2025-08-08 13:31:32,1,2025-08-08 13:31:32.202,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5234,6940.0,7046,6950.0,11000,6970.0,100,6980.0,2500,2025-08-08 13:31:32.127,,3349110,484,True,bid
39,5071,1813220016,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:32,196,2025-08-08 13:31:32.703,6860.0,1011,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5234,6940.0,7046,6950.0,11000,6970.0,100,6980.0,2500,2025-08-08 13:31:32.628,,3355970,485,False,nan
40,5111,1813220095,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:32,196,2025-08-08 13:31:33.203,6860.0,1010,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5038,6940.0,7046,6950.0,11000,6970.0,100,6980.0,2500,2025-08-08 13:31:33.127,,4712290,681,False,nan
41,5396,1813220819,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:32,196,2025-08-08 13:31:37.270,6860.0,1010,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5038,6940.0,7046,6950.0,2000,6960.0,10000,6970.0,100,2025-08-08 13:31:37.195,,4712290,681,False,nan
42,5471,1813220984,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:32,196,2025-08-08 13:31:38.024,6860.0,1010,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5038,6940.0,7046,6950.0,3000,6960.0,10000,6970.0,100,2025-08-08 13:31:37.948,,4712290,681,False,nan
43,5531,1813221172,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:32,196,2025-08-08 13:31:38.722,6860.0,1110,6850.0,2040,6840.0,10010,6810.0,5014,6800.0,10011,6920.0,5038,6940.0,46,6950.0,9000,6960.0,10000,6970.0,100,2025-08-08 13:31:38.647,,4712290,681,False,nan
44,5593,1813221327,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:32,196,2025-08-08 13:31:39.567,6860.0,11110,6850.0,2040,6840.0,10,6810.0,5014,6800.0,10011,6920.0,5038,6940.0,46,6950.0,9000,6960.0,10000,6970.0,100,2025-08-08 13:31:39.492,,4712290,681,False,nan
45,6228,1813222904,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:46,38,2025-08-08 13:31:46.735,6860.0,11110,6850.0,2040,6840.0,10,6810.0,5014,6800.0,10011,6920.0,5038,6940.0,46,6950.0,9000,6960.0,10000,6970.0,100,2025-08-08 13:31:46.561,,4712290,681,True,offer
46,6278,1813223015,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:46,35,2025-08-08 13:31:47.136,6860.0,11110,6850.0,2040,6840.0,10,6810.0,5014,6800.0,10011,6920.0,5038,6940.0,46,6950.0,9000,6960.0,10000,6970.0,100,2025-08-08 13:31:47.061,,4712290,681,False,nan
47,6328,1813223174,MERV - XMEV - GGAL - 24hs,6920.0,2025-08-08 13:31:46,35,2025-08-08 13:31:47.636,6880.0,104,6870.0,100,6860.0,11062,6850.0,2040,6840.0,10,6930.0,8,6940.0,39,6950.0,9000,6960.0,10000,6970.0,100,2025-08-08 13:31:47.561,,5217450,754,False,nan
