,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,46,1801904397,MERV - XMEV - GGAL - 24hs,6780.0,2025-08-05 13:59:58,10,2025-08-05 14:00:00.593,6770.0,321,6760.0,46533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13343,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12236,2025-08-05 14:00:00.062,,886905950,130964,True,nan
1,765,1801905733,MERV - XMEV - GGAL - 24hs,6780.0,2025-08-05 13:59:58,10,2025-08-05 14:00:05.943,6770.0,321,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13343,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,13236,2025-08-05 14:00:02.448,,886905950,130964,False,nan
2,1037,1801906335,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:03,261,2025-08-05 14:00:07.904,6770.0,321,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13343,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,13236,2025-08-05 14:00:03.404,,886905950,130964,True,bid
3,1130,1801906493,MERV - XMEV - GGAL - 24hs,6780.0,2025-08-05 14:00:03,5,2025-08-05 14:00:08.431,6770.0,321,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13343,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,13236,2025-08-05 14:00:03.905,,888672920,131225,False,nan
4,1246,1801906695,MERV - XMEV - GGAL - 24hs,6780.0,2025-08-05 14:00:03,5,2025-08-05 14:00:09.064,6770.0,60,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13338,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12236,2025-08-05 14:00:04.405,,888706820,131230,False,nan
5,1558,1801907202,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:06,7,2025-08-05 14:00:10.606,6770.0,60,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13338,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12236,2025-08-05 14:00:06.206,,888706820,131230,True,bid
6,1697,1801907487,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:06,13,2025-08-05 14:00:11.475,6770.0,60,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13338,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12236,2025-08-05 14:00:06.707,,888706820,131230,False,nan
7,1805,1801907690,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:06,13,2025-08-05 14:00:12.092,6770.0,7000,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13338,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12236,2025-08-05 14:00:07.207,,889113020,131290,False,nan
8,1892,1801907870,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:06,13,2025-08-05 14:00:12.639,6770.0,7000,6760.0,44533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13392,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12226,2025-08-05 14:00:07.707,,889113020,131290,False,nan
9,2446,1801908771,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:10,686,2025-08-05 14:00:15.294,6770.0,7000,6760.0,44533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13392,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12226,2025-08-05 14:00:11.054,,889113020,131290,True,bid
10,2602,1801909046,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:10,686,2025-08-05 14:00:16.091,6770.0,6314,6760.0,44533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13392,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12226,2025-08-05 14:00:11.687,,889113020,131290,False,nan
11,2698,1801909253,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:10,686,2025-08-05 14:00:16.703,6770.0,6314,6760.0,44533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,13392,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12226,2025-08-05 14:00:12.166,,893757240,131976,False,nan
12,3009,1801909783,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:10,686,2025-08-05 14:00:18.256,6770.0,6314,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,33392,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12226,2025-08-05 14:00:13.889,,893757240,131976,False,nan
13,3251,1801910222,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:10,686,2025-08-05 14:00:19.612,6770.0,6314,6760.0,46533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,33392,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12226,2025-08-05 14:00:16.251,,893757240,131976,False,nan
14,3491,1801910590,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:10,686,2025-08-05 14:00:20.732,6770.0,9314,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,33392,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12226,2025-08-05 14:00:18.000,,893757240,131976,False,nan
15,4616,1801912484,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:10,686,2025-08-05 14:00:26.275,6770.0,9317,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,33392,6790.0,5358,6800.0,39033,6810.0,25612,6820.0,12226,2025-08-05 14:00:23.791,,893757240,131976,False,nan
16,5169,1801913460,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:10,686,2025-08-05 14:00:29.174,6770.0,9317,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,33392,6790.0,5358,6800.0,39113,6810.0,25612,6820.0,12226,2025-08-05 14:00:27.238,,893757240,131976,False,nan
17,5364,1801913756,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:10,686,2025-08-05 14:00:30.054,6770.0,9323,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,33392,6790.0,5358,6800.0,39113,6810.0,25612,6820.0,12226,2025-08-05 14:00:28.310,,893757240,131976,False,nan
18,5696,1801914335,MERV - XMEV - GGAL - 24hs,6780.0,2025-08-05 14:00:30,4000,2025-08-05 14:00:31.812,6770.0,9323,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,33392,6790.0,5358,6800.0,39113,6810.0,25612,6820.0,12226,2025-08-05 14:00:30.825,,893757240,131976,True,offer
19,5763,1801914440,MERV - XMEV - GGAL - 24hs,6780.0,2025-08-05 14:00:30,1000,2025-08-05 14:00:32.122,6770.0,9347,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,23392,6790.0,5358,6800.0,32113,6810.0,32612,6820.0,9226,2025-08-05 14:00:31.325,,954777240,140976,False,nan
20,5843,1801914575,MERV - XMEV - GGAL - 24hs,6780.0,2025-08-05 14:00:30,1000,2025-08-05 14:00:32.543,6770.0,9347,6760.0,45533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,23392,6790.0,5358,6800.0,32113,6810.0,32612,6820.0,9226,2025-08-05 14:00:31.825,,961557240,141976,False,nan
21,5963,1801914737,MERV - XMEV - GGAL - 24hs,6780.0,2025-08-05 14:00:30,1000,2025-08-05 14:00:33.023,6770.0,6347,6760.0,48533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,23392,6790.0,5358,6800.0,32113,6810.0,32612,6820.0,9226,2025-08-05 14:00:32.325,,961557240,141976,False,nan
22,6449,1801915554,MERV - XMEV - GGAL - 24hs,6770.0,2025-08-05 14:00:35,137,2025-08-05 14:00:35.714,6770.0,6347,6760.0,48533,6750.0,8582,6740.0,7696,6730.0,1367,6780.0,23392,6790.0,5358,6800.0,32113,6810.0,32612,6820.0,9226,2025-08-05 14:00:35.636,,961557240,141976,True,bid
