,index,id,id_simbolo,ultimo_precio,ultimo_fecha,ultimo_size,fecha_insercion,bi_1_precio,bi_1_size,bi_2_precio,bi_2_size,bi_3_precio,bi_3_size,bi_4_precio,bi_4_size,bi_5_precio,bi_5_size,of_1_precio,of_1_size,of_2_precio,of_2_size,of_3_precio,of_3_size,of_4_precio,of_4_size,of_5_precio,of_5_size,biof_fecha,insercion_dia,ev,nv,trade,trade_cat
0,670,1617300464,MERV - XMEV - GGAL - 24hs,7330.0,2025-05-14 14:00:17,2840,2025-05-14 14:00:17.251,7490.0,68,7480.0,7,7410.0,27,7400.0,138,7390.0,2600,7200.0,100,7290.0,1000,7300.0,767,7310.0,74,7320.0,800,2025-05-14 14:00:17.153,,0,0,True,nan
1,721,1617300565,MERV - XMEV - GGAL - 24hs,7330.0,2025-05-14 14:00:17,2840,2025-05-14 14:00:18.244,7310.0,59,7300.0,77,7290.0,103,7260.0,135,7250.0,40,7330.0,3451,7340.0,3500,7350.0,1538,7380.0,510,7390.0,107,2025-05-14 14:00:18.152,,20817200,2840,False,nan
2,943,1617300962,MERV - XMEV - GGAL - 24hs,7310.0,2025-05-14 14:00:22,30,2025-05-14 14:00:22.391,7310.0,59,7300.0,77,7290.0,103,7260.0,135,7250.0,40,7330.0,3451,7340.0,3500,7350.0,1538,7380.0,510,7390.0,107,2025-05-14 14:00:22.305,,20817200,2840,True,bid
3,973,1617301011,MERV - XMEV - GGAL - 24hs,7310.0,2025-05-14 14:00:22,2,2025-05-14 14:00:22.900,7310.0,59,7300.0,77,7290.0,103,7260.0,135,7250.0,40,7330.0,3451,7340.0,3500,7350.0,1538,7380.0,510,7390.0,107,2025-05-14 14:00:22.805,,20817200,2840,False,nan
4,1013,1617301109,MERV - XMEV - GGAL - 24hs,7300.0,2025-05-14 14:00:22,40,2025-05-14 14:00:23.391,7290.0,103,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7300.0,23,7310.0,241,7330.0,3451,7340.0,3500,7350.0,1538,2025-05-14 14:00:23.305,,21810590,2976,False,nan
5,1140,1617301335,MERV - XMEV - GGAL - 24hs,7300.0,2025-05-14 14:00:22,40,2025-05-14 14:00:25.255,7290.0,103,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,241,7320.0,5000,7330.0,3451,7340.0,3500,7350.0,1538,2025-05-14 14:00:25.152,,21810590,2976,False,nan
6,1878,1617302847,MERV - XMEV - GGAL - 24hs,7300.0,2025-05-14 14:00:22,40,2025-05-14 14:00:35.907,7290.0,103,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,241,7320.0,5000,7330.0,451,7340.0,3500,7350.0,1538,2025-05-14 14:00:35.821,,21810590,2976,False,nan
7,1926,1617302941,MERV - XMEV - GGAL - 24hs,7310.0,2025-05-14 14:00:36,1,2025-05-14 14:00:36.420,7290.0,103,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,241,7320.0,5000,7330.0,451,7340.0,3500,7350.0,1538,2025-05-14 14:00:36.331,,21810590,2976,True,offer
8,1970,1617303013,MERV - XMEV - GGAL - 24hs,7310.0,2025-05-14 14:00:36,1,2025-05-14 14:00:37.062,7290.0,103,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,240,7320.0,5000,7330.0,451,7340.0,3500,7350.0,1538,2025-05-14 14:00:36.976,,21810590,2976,False,nan
9,2006,1617303075,MERV - XMEV - GGAL - 24hs,7290.0,2025-05-14 14:00:37,3,2025-05-14 14:00:37.564,7290.0,103,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,240,7320.0,5000,7330.0,451,7340.0,3500,7350.0,1538,2025-05-14 14:00:37.477,,21817900,2977,True,bid
10,2039,1617303143,MERV - XMEV - GGAL - 24hs,7290.0,2025-05-14 14:00:37,3,2025-05-14 14:00:38.063,7290.0,96,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,240,7320.0,5000,7330.0,451,7340.0,3500,7350.0,1538,2025-05-14 14:00:37.977,,21868930,2984,False,nan
11,2068,1617303197,MERV - XMEV - GGAL - 24hs,7310.0,2025-05-14 14:00:38,27,2025-05-14 14:00:38.564,7290.0,96,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,240,7320.0,5000,7330.0,451,7340.0,3500,7350.0,1538,2025-05-14 14:00:38.477,,21868930,2984,True,offer
12,2128,1617303310,MERV - XMEV - GGAL - 24hs,7310.0,2025-05-14 14:00:38,27,2025-05-14 14:00:39.068,7290.0,96,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,213,7320.0,5000,7330.0,451,7340.0,3500,7350.0,1538,2025-05-14 14:00:38.976,,22066300,3011,False,nan
13,2226,1617303500,MERV - XMEV - GGAL - 24hs,7310.0,2025-05-14 14:00:38,27,2025-05-14 14:00:40.040,7290.0,96,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,213,7320.0,5000,7330.0,451,7340.0,500,7350.0,1538,2025-05-14 14:00:39.954,,22066300,3011,False,nan
14,2702,1617304464,MERV - XMEV - GGAL - 24hs,7290.0,2025-05-14 14:00:45,4,2025-05-14 14:00:45.451,7290.0,96,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,213,7320.0,5000,7330.0,451,7340.0,500,7350.0,1538,2025-05-14 14:00:45.365,,22066300,3011,True,bid
15,2741,1617304546,MERV - XMEV - GGAL - 24hs,7290.0,2025-05-14 14:00:45,4,2025-05-14 14:00:46.118,7290.0,92,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,213,7320.0,5000,7330.0,451,7340.0,500,7350.0,1538,2025-05-14 14:00:46.032,,22066300,3011,False,nan
16,2784,1617304634,MERV - XMEV - GGAL - 24hs,7290.0,2025-05-14 14:00:45,4,2025-05-14 14:00:46.618,7290.0,92,7260.0,135,7250.0,40,7240.0,30,7220.0,366,7310.0,213,7320.0,5000,7330.0,451,7340.0,500,7350.0,1538,2025-05-14 14:00:46.532,,22095460,3015,False,nan
